シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
シャード,BBBBB000517,202406,1,0,0
シャード,BBBBB000518,202406,0,0,0
シャード,BBBBB000519,202406,0,0,1.182291667
シャード,BBBBB000520,202406,0,0,0
シャード,BBBBB000521,202406,1,0,0
シャード,BBBBB000522,202406,0,0,0
シャード,BBBBB000523,202406,0,0,0
シャード,BBBBB000524,202406,1,0,0.591145833
シャード,BBBBB000525,202406,0,0.1716,0.591145833
シャード,BBBBB000526,202406,2,0.3432,1.7734375
シャード,BBBBB000527,202406,2,0,0
シャード,BBBBB000528,202406,0,0.3432,0
シャード,BBBBB000529,202406,1,0.6863,0
シャード,BBBBB000530,202406,0,0.3432,0
シャード,BBBBB000531,202406,0,2.4021,0
シャード,BBBBB000532,202406,0,0.3432,0
シャード,BBBBB000533,202406,0,0,0
シャード,BBBBB000534,202406,2,1.2011,0.591145833
シャード,BBBBB000535,202406,0,0.6863,0
シャード,BBBBB000536,202406,0,0,0
シャード,BBBBB000537,202406,0,0.8579,0
シャード,BBBBB000538,202406,0,0,0
シャード,BBBBB000539,202406,0,0.3432,0
シャード,BBBBB000540,202406,1,0.1716,0
シャード,BBBBB000541,202406,0,0.3432,0.591145833
シャード,BBBBB000542,202406,0,0.3432,0
シャード,BBBBB000543,202406,0,0.6863,0
シャード,BBBBB000544,202406,0,0.3432,0
シャード,BBBBB000545,202406,0,0.6863,0
シャード,BBBBB000546,202406,0,0.6863,0
シャード,BBBBB000547,202406,1,0.1716,0
シャード,BBBBB000548,202406,0,0,0
シャード,BBBBB000549,202406,1,0.1716,0
シャード,BBBBB000550,202406,0,0.5147,0
シャード,BBBBB000551,202406,0,0.5147,0.591145833
シャード,BBBBB000552,202406,0,2.2305,1.182291667
シャード,BBBBB000553,202406,0,0.3432,1.182291667
シャード,BBBBB000554,202406,0,0.3432,0
シャード,BBBBB000555,202406,0,0.3432,0.591145833
シャード,BBBBB000556,202406,0,0,2.955729167
シャード,BBBBB000557,202406,0,0.3432,0
シャード,BBBBB000558,202406,0,0.3432,0
シャード,BBBBB000559,202406,2,0.5147,0
シャード,BBBBB000560,202406,0,0.5147,0
シャード,BBBBB000561,202406,0,0.3432,1.182291667
シャード,BBBBB000562,202406,0,0.1716,0
シャード,BBBBB000563,202406,0,0,0
シャード,BBBBB000564,202406,0,0,0.591145833
シャード,BBBBB000565,202406,0,3.0884,1.182291667
シャード,BBBBB000566,202406,1,1.0295,1.182291667
シャード,BBBBB000567,202406,0,0.3432,0
シャード,BBBBB000568,202406,1,0.3432,0
シャード,BBBBB000569,202406,0,0.6863,0
シャード,BBBBB000570,202406,1,0.3432,2.955729167
シャード,BBBBB000571,202406,0,0.1716,1.182291667
シャード,BBBBB000572,202406,0,0.5147,0.591145833
シャード,BBBBB000573,202406,0,2.9169,1.182291667
シャード,BBBBB000574,202406,0,0.8579,0
シャード,BBBBB000575,202406,1,1.5442,1.182291667
シャード,BBBBB000576,202406,1,0,0
シャード,BBBBB000577,202406,0,0,0
シャード,BBBBB000578,202406,1,0.1716,0
シャード,BBBBB000579,202406,0,0,0
シャード,BBBBB000580,202406,0,0.1716,0
シャード,BBBBB000581,202406,0,0.1716,0.591145833
シャード,BBBBB000582,202406,0,0.5147,0
シャード,BBBBB000583,202406,0,1.0295,1.182291667
シャード,BBBBB000584,202406,0,0,1.182291667
シャード,BBBBB000585,202406,0,0.6863,0.591145833
シャード,BBBBB000586,202406,0,0.3432,0
シャード,BBBBB000587,202406,0,0.3432,0.591145833
シャード,BBBBB000588,202406,1,0.6863,0
シャード,BBBBB000589,202406,1,1.2011,2.955729167
シャード,BBBBB000590,202406,0,0.8579,0
シャード,BBBBB000591,202406,0,1.2011,0
シャード,BBBBB000592,202406,0,0.8579,1.7734375
シャード,BBBBB000593,202406,1,0.8579,1.7734375
シャード,BBBBB000594,202406,0,0.1716,1.182291667
シャード,BBBBB000595,202406,0,0.6863,0
シャード,BBBBB000596,202406,0,0.6863,0
シャード,BBBBB000597,202406,0,0.6863,0.591145833
シャード,BBBBB000598,202406,0,0.1716,0
シャード,BBBBB000599,202406,0,0.3432,0
シャード,BBBBB000600,202406,0,0.1716,0.591145833
シャード,BBBBB000601,202406,0,0.3432,2.364583333
シャード,BBBBB000602,202406,0,0.5147,0
シャード,BBBBB000603,202406,0,0.3432,0
シャード,BBBBB000604,202406,0,0.5147,0
シャード,BBBBB000605,202406,0,2.9169,2.364583333
シャード,BBBBB000606,202406,0,4.2895,3.546875
シャード,BBBBB000607,202406,0,0,0
シャード,BBBBB000608,202406,0,0,1.182291667
シャード,BBBBB000609,202406,0,0.3432,0.591145833
シャード,BBBBB000610,202406,0,0,0
シャード,BBBBB000611,202406,0,0,0
シャード,BBBBB000612,202406,1,0,0
シャード,BBBBB000613,202406,1,0,0.591145833
シャード,BBBBB000614,202406,0,0,1.182291667
シャード,BBBBB000615,202406,0,0,0
シャード,BBBBB000616,202406,0,0,0
シャード,BBBBB000617,202406,1,0,0
シャード,BBBBB000618,202406,0,0,0
シャード,BBBBB000619,202406,1,0,0
シャード,BBBBB000620,202406,0,0.3432,1.182291667
シャード,BBBBB000621,202406,1,0,1.182291667
シャード,BBBBB000622,202406,0,0.1716,0
シャード,BBBBB000623,202406,0,0.3432,2.955729167
シャード,BBBBB000624,202406,0,0,0
シャード,BBBBB000625,202406,0,0.3432,0
シャード,BBBBB000626,202406,0,0,0
シャード,BBBBB000627,202406,0,0.3432,1.182291667
シャード,BBBBB000628,202406,0,0.8579,2.364583333
シャード,BBBBB000629,202406,0,0,0
シャード,BBBBB000630,202406,0,0,0
シャード,BBBBB000631,202406,0,0.5147,1.7734375
シャード,BBBBB000632,202406,0,0.1716,0.591145833
シャード,BBBBB000633,202406,0,0,0
シャード,BBBBB000634,202406,0,0,0
シャード,BBBBB000635,202406,0,1.0295,0
シャード,BBBBB000636,202406,0,0.1716,0
シャード,BBBBB000637,202406,0,0.1716,0
シャード,BBBBB000638,202406,1,0.5147,0
シャード,BBBBB000639,202406,0,1.0295,0.591145833
シャード,BBBBB000640,202406,0,0.1716,0
シャード,BBBBB000641,202406,0,0,0.591145833
シャード,BBBBB000642,202406,0,0.1716,0.591145833
シャード,BBBBB000643,202406,0,0.1716,1.182291667
シャード,BBBBB000644,202406,1,0.5147,0
シャード,BBBBB000645,202406,0,0.1716,0.591145833
シャード,BBBBB000646,202406,0,0.1716,0
シャード,BBBBB000647,202406,0,0.1716,0
シャード,BBBBB000648,202406,0,0.1716,1.182291667
シャード,BBBBB000649,202406,0,0,1.182291667
シャード,BBBBB000650,202406,0,0.3432,0.591145833
シャード,BBBBB000651,202406,0,0.3432,0.591145833
シャード,BBBBB000652,202406,0,0.6863,0.591145833
シャード,BBBBB000653,202406,0,0,2.364583333
シャード,BBBBB000654,202406,0,0.3432,0.591145833
シャード,BBBBB000655,202406,1,1.5442,0.591145833
シャード,BBBBB000656,202406,0,0.1716,0.591145833
シャード,BBBBB000657,202406,1,0.5147,0
シャード,BBBBB000658,202406,0,0.3432,0
シャード,BBBBB000659,202406,0,2.2305,0
シャード,BBBBB000660,202406,1,0.3432,0
シャード,BBBBB000661,202406,0,0,0
シャード,BBBBB000662,202406,0,0.3432,0
シャード,BBBBB000663,202406,0,0.1716,0
シャード,BBBBB000664,202406,0,0.1716,0
シャード,BBBBB000665,202406,0,0.8579,0
シャード,BBBBB000666,202406,0,0.3432,0
シャード,BBBBB000667,202406,0,0.5147,0
シャード,BBBBB000668,202406,0,2.5737,2.955729167
シャード,BBBBB000669,202406,0,0.1716,1.7734375
シャード,BBBBB000670,202406,0,0.3432,1.182291667
シャード,BBBBB000671,202406,0,0.1716,0
シャード,BBBBB000672,202406,0,0.5147,0
シャード,BBBBB000673,202406,0,2.4021,0
シャード,BBBBB000674,202406,0,0.3432,0
シャード,BBBBB000675,202406,0,0.3432,0
シャード,BBBBB000676,202406,0,0.3432,0
シャード,BBBBB000677,202406,0,0.6863,1.182291667
シャード,BBBBB000678,202406,0,2.059,2.955729167
シャード,BBBBB000679,202406,0,0.5147,1.182291667
シャード,BBBBB000680,202406,0,1.2011,2.364583333
シャード,BBBBB000681,202406,0,1.2011,1.182291667
シャード,BBBBB000682,202406,0,0.6863,0
シャード,BBBBB000683,202406,0,0.8579,1.7734375
シャード,BBBBB000684,202406,0,1.5442,0
シャード,BBBBB000685,202406,0,1.0295,0
シャード,BBBBB000686,202406,0,4.1179,0.591145833
シャード,BBBBB000687,202406,0,0,0.591145833
シャード,BBBBB000688,202406,0,0,1.182291667
シャード,BBBBB000689,202406,0,0,1.7734375
シャード,BBBBB000690,202406,0,0,0
シャード,BBBBB000691,202406,0,0,0
シャード,BBBBB000692,202406,0,0,0
シャード,BBBBB000693,202406,0,0.6863,0.591145833
シャード,BBBBB000694,202406,0,0,0
シャード,BBBBB000695,202406,0,0,0
シャード,BBBBB000696,202406,0,0.1716,0.591145833
シャード,BBBBB000697,202406,0,0,0.591145833
シャード,BBBBB000698,202406,0,0,0
シャード,BBBBB000699,202406,0,0,0
シャード,BBBBB000700,202406,0,0,0
シャード,BBBBB000701,202406,0,0,0
シャード,BBBBB000702,202406,0,0,0
シャード,BBBBB000703,202406,0,0,0.591145833
シャード,BBBBB000704,202406,0,0.1716,0.591145833
シャード,BBBBB000705,202406,0,0,0
シャード,BBBBB000706,202406,0,0,2.364583333
シャード,BBBBB000707,202406,0,0,0
シャード,BBBBB000708,202406,0,0,0
シャード,BBBBB000709,202406,0,0.5147,0
シャード,BBBBB000710,202406,0,0.3432,3.546875
シャード,BBBBB000711,202406,0,0,0
シャード,BBBBB000712,202406,0,0,0
シャード,BBBBB000713,202406,0,1.3726,0
シャード,BBBBB000714,202406,0,0,0
シャード,BBBBB000715,202406,0,0,0
シャード,BBBBB000716,202406,0,0,1.182291667
シャード,BBBBB000717,202406,0,0.5147,0
シャード,BBBBB000718,202406,0,0.3432,1.182291667
シャード,BBBBB000719,202406,0,0.1716,0
シャード,BBBBB000720,202406,0,0,0
シャード,BBBBB000721,202406,0,0,0
シャード,BBBBB000722,202406,0,0,0
シャード,BBBBB000723,202406,0,0,1.182291667
シャード,BBBBB000724,202406,0,1.0295,0
シャード,BBBBB000725,202406,0,0.1716,0
シャード,BBBBB000726,202406,0,0.8579,2.955729167
シャード,BBBBB000727,202406,0,0.3432,0
シャード,BBBBB000728,202406,0,0.1716,0
シャード,BBBBB000729,202406,0,0.6863,0
シャード,BBBBB000730,202406,0,0.6863,1.7734375
シャード,BBBBB000731,202406,0,0.6863,0
シャード,BBBBB000732,202406,0,0.6863,0
シャード,BBBBB000733,202406,0,0.6863,0
シャード,BBBBB000734,202406,0,0.1716,0.591145833
シャード,BBBBB000735,202406,0,0,0.591145833
シャード,BBBBB000736,202406,0,0.3432,1.182291667
シャード,BBBBB000737,202406,0,0,0
シャード,BBBBB000738,202406,0,0.3432,0.591145833
シャード,BBBBB000739,202406,0,2.059,0
シャード,BBBBB000740,202406,0,0.6863,0
シャード,BBBBB000741,202406,0,0,0
シャード,BBBBB000742,202406,0,0,2.364583333
シャード,BBBBB000743,202406,0,0.3432,1.182291667
シャード,BBBBB000744,202406,0,0.1716,0
シャード,BBBBB000745,202406,0,0,0
シャード,BBBBB000746,202406,0,1.3726,1.182291667
シャード,BBBBB000747,202406,0,1.3726,0
シャード,BBBBB000748,202406,0,0.5147,0
シャード,BBBBB000749,202406,0,0.1716,0
シャード,BBBBB000750,202406,0,0.3432,0
シャード,BBBBB000751,202406,0,1.0295,0
シャード,BBBBB000752,202406,0,0.1716,0.591145833
シャード,BBBBB000753,202406,0,0.3432,0.591145833
シャード,BBBBB000754,202406,0,0.5147,0
シャード,BBBBB000755,202406,0,0,0
シャード,BBBBB000756,202406,0,0,0.591145833
シャード,BBBBB000757,202406,0,0.8579,0
シャード,BBBBB000758,202406,0,1.0295,0
シャード,BBBBB000759,202406,0,0.1716,0
シャード,BBBBB000760,202406,0,0.3432,0
シャード,BBBBB000761,202406,0,0,0
シャード,BBBBB000762,202406,0,0.3432,0
シャード,BBBBB000763,202406,0,0,0
シャード,BBBBB000764,202406,0,0.1716,0
シャード,BBBBB000765,202406,0,0.5147,0
シャード,BBBBB000766,202406,0,0,0
シャード,BBBBB000767,202406,0,1.2011,0
シャード,BBBBB000768,202406,0,0.5147,1.182291667
シャード,BBBBB000769,202406,0,0.6863,0
シャード,BBBBB000770,202406,0,0,0
シャード,BBBBB000771,202406,0,0.3432,0
シャード,BBBBB000772,202406,0,0.3432,0
シャード,BBBBB000773,202406,0,1.0295,1.7734375
シャード,BBBBB000774,202406,0,1.2011,0.591145833
シャード,BBBBB000775,202406,0,1.2011,0
シャード,BBBBB000776,202407,35,19.9807,16.0234375
シャード,BBBBB000777,202407,25,13.8165,15.26041667
シャード,BBBBB000778,202407,41,23.1691,12.97135417
シャード,BBBBB000779,202407,26,16.7923,19.83854167
シャード,BBBBB000780,202407,17,25.0822,29.7578125
シャード,BBBBB000781,202407,16,20.831,22.890625
シャード,BBBBB000782,202407,11,15.7295,28.23177083
シャード,BBBBB000783,202407,19,21.0435,19.83854167
シャード,BBBBB000784,202407,31,24.8696,32.80989583
シャード,BBBBB000785,202407,24,25.7199,44.25520833
シャード,BBBBB000786,202407,19,20.1933,12.97135417
シャード,BBBBB000787,202407,26,15.9421,13.734375
シャード,BBBBB000788,202407,20,15.7295,24.41666667
シャード,BBBBB000789,202407,15,13.6039,19.83854167
シャード,BBBBB000790,202407,18,13.1788,13.734375
シャード,BBBBB000791,202407,22,15.5169,24.41666667
シャード,BBBBB000792,202407,11,16.5797,16.0234375
シャード,BBBBB000793,202407,19,11.9034,11.4453125
シャード,BBBBB000794,202407,19,18.0677,26.70572917
シャード,BBBBB000795,202407,11,11.2657,15.26041667
シャード,BBBBB000796,202407,16,18.2802,20.6015625
シャード,BBBBB000797,202407,16,7.4396,9.15625
シャード,BBBBB000798,202407,14,6.3768,13.734375
シャード,BBBBB000799,202407,17,7.8648,6.8671875
シャード,BBBBB000800,202407,11,8.2899,8.393229167
シャード,BBBBB000801,202407,15,20.6184,13.734375
シャード,BBBBB000802,202407,12,18.7054,17.54947917
シャード,BBBBB000803,202407,13,7.6522,6.8671875
シャード,BBBBB000804,202407,14,10.8406,6.104166667
シャード,BBBBB000805,202407,12,14.2416,5.341145833
シャード,BBBBB000806,202407,16,12.116,8.393229167
シャード,BBBBB000807,202407,15,11.9034,18.3125
シャード,BBBBB000808,202407,8,16.7923,16.78645833
シャード,BBBBB000809,202407,12,11.9034,16.78645833
シャード,BBBBB000810,202407,8,11.2657,9.15625
シャード,BBBBB000811,202407,11,13.8165,18.3125
シャード,BBBBB000812,202407,5,6.5894,6.8671875
シャード,BBBBB000813,202407,6,7.8648,12.20833333
シャード,BBBBB000814,202407,7,8.0773,7.630208333
シャード,BBBBB000815,202407,3,6.8019,8.393229167
シャード,BBBBB000816,202407,11,7.8648,8.393229167
シャード,BBBBB000817,202407,13,4.6763,9.15625
シャード,BBBBB000818,202407,10,7.6522,17.54947917
シャード,BBBBB000819,202407,9,5.314,9.919270833
シャード,BBBBB000820,202407,8,6.8019,7.630208333
シャード,BBBBB000821,202407,7,11.9034,5.341145833
シャード,BBBBB000822,202407,13,8.2899,7.630208333
シャード,BBBBB000823,202407,6,4.4638,3.052083333
シャード,BBBBB000824,202407,12,7.6522,6.8671875
シャード,BBBBB000825,202407,7,9.1401,8.393229167
シャード,BBBBB000826,202407,6,12.116,7.630208333
シャード,BBBBB000827,202407,9,5.7391,6.104166667
シャード,BBBBB000828,202407,10,9.3527,12.97135417
シャード,BBBBB000829,202407,14,6.1643,3.052083333
シャード,BBBBB000830,202407,7,8.715,3.815104167
シャード,BBBBB000831,202407,8,5.314,6.8671875
シャード,BBBBB000832,202407,4,9.1401,5.341145833
シャード,BBBBB000833,202407,8,9.1401,7.630208333
シャード,BBBBB000834,202407,11,4.4638,3.052083333
シャード,BBBBB000835,202407,7,7.0145,5.341145833
シャード,BBBBB000836,202407,11,2.7633,3.815104167
シャード,BBBBB000837,202407,6,5.5266,9.919270833
シャード,BBBBB000838,202407,12,10.628,3.815104167
シャード,BBBBB000839,202407,14,5.5266,8.393229167
シャード,BBBBB000840,202407,7,11.6908,12.97135417
シャード,BBBBB000841,202407,5,5.5266,4.578125
シャード,BBBBB000842,202407,4,6.1643,4.578125
シャード,BBBBB000843,202407,3,0.4251,0
シャード,BBBBB000844,202407,5,6.1643,0
シャード,BBBBB000845,202407,7,8.0773,9.15625
シャード,BBBBB000846,202407,1,8.715,6.104166667
シャード,BBBBB000847,202407,7,9.3527,8.393229167
シャード,BBBBB000848,202407,2,0.8502,5.341145833
シャード,BBBBB000849,202407,6,4.6763,6.8671875
シャード,BBBBB000850,202407,2,4.2512,8.393229167
シャード,BBBBB000851,202407,7,5.1015,2.2890625
シャード,BBBBB000852,202407,9,6.5894,11.4453125
シャード,BBBBB000853,202407,2,6.5894,6.104166667
シャード,BBBBB000854,202407,6,5.7391,3.815104167
シャード,BBBBB000855,202407,13,4.8889,5.341145833
シャード,BBBBB000856,202407,8,8.9276,11.4453125
シャード,BBBBB000857,202407,8,7.6522,3.052083333
シャード,BBBBB000858,202407,4,11.6908,5.341145833
シャード,BBBBB000859,202407,10,5.5266,7.630208333
シャード,BBBBB000860,202407,3,5.5266,10.68229167
シャード,BBBBB000861,202407,7,10.2029,6.104166667
シャード,BBBBB000862,202407,6,2.7633,3.052083333
シャード,BBBBB000863,202407,4,7.0145,5.341145833
シャード,BBBBB000864,202407,8,6.1643,3.052083333
シャード,BBBBB000865,202407,6,5.314,7.630208333
シャード,BBBBB000866,202407,5,4.0387,3.052083333
シャード,BBBBB000867,202407,5,5.9517,3.052083333
シャード,BBBBB000868,202407,5,3.6135,8.393229167
シャード,BBBBB000869,202407,6,8.2899,9.919270833
シャード,BBBBB000870,202407,3,5.5266,8.393229167
シャード,BBBBB000871,202407,9,6.3768,1.526041667
シャード,BBBBB000872,202407,5,8.715,4.578125
シャード,BBBBB000873,202407,9,1.2754,3.052083333
シャード,BBBBB000874,202407,4,3.6135,6.8671875
シャード,BBBBB000875,202407,4,6.1643,0.763020833
シャード,BBBBB000876,202407,5,3.8261,6.8671875
シャード,BBBBB000877,202407,5,8.715,4.578125
シャード,BBBBB000878,202407,7,6.3768,6.8671875
シャード,BBBBB000879,202407,2,5.314,7.630208333
シャード,BBBBB000880,202407,7,2.5507,3.815104167
シャード,BBBBB000881,202407,4,4.2512,3.052083333
シャード,BBBBB000882,202407,2,1.913,6.104166667
シャード,BBBBB000883,202407,7,6.3768,3.815104167
シャード,BBBBB000884,202407,1,7.8648,2.2890625
シャード,BBBBB000885,202407,5,4.2512,6.104166667
シャード,BBBBB000886,202407,5,10.8406,17.54947917
シャード,BBBBB000887,202407,11,7.6522,8.393229167
シャード,BBBBB000888,202407,1,1.913,0
シャード,BBBBB000889,202407,5,2.9759,1.526041667
シャード,BBBBB000890,202407,13,2.3382,4.578125
シャード,BBBBB000891,202407,1,5.9517,3.052083333
シャード,BBBBB000892,202407,7,5.1015,6.8671875
シャード,BBBBB000893,202407,6,5.9517,3.815104167
シャード,BBBBB000894,202407,2,4.0387,10.68229167
シャード,BBBBB000895,202407,3,3.1884,9.919270833
シャード,BBBBB000896,202407,5,2.9759,5.341145833
シャード,BBBBB000897,202407,3,3.401,3.815104167
シャード,BBBBB000898,202407,9,2.7633,5.341145833
シャード,BBBBB000899,202407,6,9.1401,2.2890625
シャード,BBBBB000900,202407,4,1.2754,3.815104167
シャード,BBBBB000901,202407,3,2.5507,4.578125
シャード,BBBBB000902,202407,4,3.8261,5.341145833
シャード,BBBBB000903,202407,7,3.1884,2.2890625
シャード,BBBBB000904,202407,7,5.9517,6.104166667
シャード,BBBBB000905,202407,4,4.0387,1.526041667
シャード,BBBBB000906,202407,0,3.401,6.104166667
シャード,BBBBB000907,202407,4,5.314,10.68229167
シャード,BBBBB000908,202407,6,0.4251,2.2890625
シャード,BBBBB000909,202407,7,1.913,1.526041667
シャード,BBBBB000910,202407,4,2.5507,8.393229167
シャード,BBBBB000911,202407,4,3.1884,6.104166667
シャード,BBBBB000912,202407,8,2.7633,0.763020833
シャード,BBBBB000913,202407,9,5.7391,8.393229167
シャード,BBBBB000914,202407,2,0.6377,5.341145833
シャード,BBBBB000915,202407,6,1.2754,6.104166667
シャード,BBBBB000916,202407,1,1.7005,1.526041667
シャード,BBBBB000917,202407,6,1.913,1.526041667
